wall_time_s,ardu_mode,lat_degE7,lon_degE7,alt_msl_mm,alt_agl_mm,vx_cmps,vy_cmps,vz_cmps,roll_rad,pitch_rad,yaw_rad,rollspeed_rps,pitchspeed_rps,yawspeed_rps,local_x_m,local_y_m,local_z_m,local_vx_mps,local_vy_mps,local_vz_mps,airspeed_mps,groundspeed_mps,heading_deg,throttle_pct,climb_mps,xacc_mg,yacc_mg,zacc_mg,xgyro_mradps,ygyro_mradps,zgyro_mradps,nav_roll_deg,nav_pitch_deg,alt_error_m,aspd_error_mps,xtrack_error_m
13.442,-1,0,0,0,0,0,0,0,0.00198,0.00179,-1.30634,0.00029,0.00035,0.00031,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0,0,0.00,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
13.442,-1,285597410,771174500,237030,-26,0,1,0,0.00200,0.00181,-1.30632,0.00032,0.00027,0.00021,0.006,0.010,0.067,0.009,0.015,-0.003,0.87,0.02,285,6,0.00,0,0,0,0,0,0,0.00,4.99,100.03,-71.56,0.00
13.442,-1,285597410,771174500,237030,-28,0,1,0,0.00202,0.00182,-1.30629,0.00033,0.00035,0.00027,0.006,0.010,0.069,0.009,0.015,-0.002,0.89,0.02,285,16,0.00,0,0,0,0,0,0,0.00,4.99,100.03,209.67,0.00
13.443,-1,285597410,771174500,237030,-29,1,0,0,0.00204,0.00184,-1.30627,0.00029,0.00037,0.00022,0.006,0.010,0.070,0.011,0.008,-0.002,0.36,0.01,285,26,0.00,0,0,0,0,0,0,0.00,4.99,100.03,1911.13,0.00
13.443,-1,285597410,771174499,237020,-31,2,-2,0,0.00205,0.00185,-1.30625,0.00034,0.00033,0.00021,0.007,0.009,0.071,0.021,-0.025,-0.002,0.42,0.03,285,36,0.00,0,0,0,0,0,0,0.00,4.99,100.04,2963.91,0.00
13.443,-1,285597410,771174499,237020,-32,4,-10,0,0.00206,0.00185,-1.30623,0.00026,0.00037,0.00029,0.009,0.001,0.072,0.042,-0.103,-0.002,0.71,0.11,285,46,0.00,0,0,0,0,0,0,0.00,4.99,100.04,2957.90,0.00
13.444,-1,285597411,771174498,237020,-33,8,-24,0,0.00207,0.00183,-1.30621,0.00032,0.00036,0.00029,0.015,-0.018,0.073,0.081,-0.247,-0.002,0.81,0.26,285,56,0.00,0,0,0,0,0,0,0.00,4.99,100.04,2929.29,0.00
13.444,-1,285597412,771174494,237020,-33,14,-47,0,0.00208,0.00179,-1.30619,0.00030,0.00024,0.00025,0.025,-0.056,0.073,0.143,-0.474,-0.002,0.23,0.50,285,66,0.00,0,0,0,0,0,0,0.00,4.99,100.04,2918.78,0.00
13.444,-1,285597413,771174487,237020,-32,23,-80,0,0.00209,0.00170,-1.30619,0.00031,0.00030,0.00030,0.043,-0.122,0.073,0.233,-0.804,-0.003,0.49,0.84,285,76,0.00,0,0,0,0,0,0,0.00,4.99,100.04,2976.67,0.00
13.445,10,285597416,771174476,237020,-32,35,-125,0,0.00210,0.00159,-1.30619,0.00027,0.00027,0.00024,0.072,-0.228,0.072,0.354,-1.251,-0.004,0.52,1.30,285,86,0.00,0,0,0,0,0,0,0.00,4.99,100.04,2951.22,0.00
13.445,10,285597420,771174460,237020,-31,51,-184,0,0.00210,0.00139,-1.30624,0.00028,0.00027,0.00025,0.115,-0.389,0.072,0.514,-1.841,-0.005,0.76,1.91,285,96,0.00,0,0,0,0,0,0,0.00,6.06,100.04,2947.83,0.00
13.445,10,285597425,771174436,237020,-31,70,-253,0,0.00211,0.00122,-1.30628,0.00033,0.00027,0.00026,0.176,-0.617,0.071,0.700,-2.530,-0.005,0.93,2.63,285,100,0.01,0,0,0,0,0,0,0.00,8.43,100.04,2924.07,0.00
13.446,10,285597433,771174406,237020,-30,88,-321,0,0.00211,0.00102,-1.30645,0.00028,0.00027,0.00025,0.256,-0.914,0.071,0.887,-3.220,-0.006,1.36,3.34,285,100,0.01,0,0,0,0,0,0,0.00,9.22,100.04,2907.03,0.00
13.446,10,285597441,771174368,237030,-29,107,-391,0,0.00211,0.00088,-1.30659,0.00028,0.00030,0.00025,0.356,-1.284,0.070,1.075,-3.916,-0.006,2.18,4.06,285,100,0.01,0,0,0,0,0,0,0.00,9.21,100.03,2864.46,0.00
13.446,10,285597452,771174324,237030,-28,126,-460,0,0.00211,0.00071,-1.30690,0.00033,0.00028,0.00022,0.473,-1.719,0.069,1.261,-4.606,-0.006,2.72,4.78,285,100,0.01,0,0,0,0,0,0,0.00,9.34,100.03,2781.54,0.00
13.447,10,285597464,771174272,237030,-27,143,-526,0,0.00212,0.00059,-1.30716,0.00032,0.00023,0.00020,0.609,-2.224,0.068,1.437,-5.263,-0.006,3.57,5.46,285,100,0.01,0,0,0,0,0,0,0.00,9.46,100.03,2727.71,0.00
13.447,10,285597478,771174214,237030,-27,160,-588,0,0.00213,0.00046,-1.30756,0.00036,0.00023,0.00016,0.761,-2.791,0.067,1.604,-5.888,-0.006,4.26,6.10,285,100,0.01,0,0,0,0,0,0,0.00,8.61,100.03,2642.56,0.00
13.447,10,285597493,771174150,237030,-26,176,-649,0,0.00214,0.00038,-1.30786,0.00027,0.00023,0.00010,0.930,-3.420,0.067,1.767,-6.498,-0.005,4.75,6.73,285,100,0.01,0,0,0,0,0,0,-0.04,8.48,100.03,2574.04,0.00
13.448,10,285597510,771174079,237030,-26,192,-710,0,0.00215,0.00028,-1.30827,0.00030,0.00025,0.00015,1.115,-4.107,0.067,1.928,-7.103,-0.005,5.39,7.36,285,100,0.00,0,0,0,0,0,0,-0.04,8.34,100.03,2525.23,0.00
