wall_time_s,ardu_mode,lat_degE7,lon_degE7,alt_msl_mm,alt_agl_mm,vx_cmps,vy_cmps,vz_cmps,roll_rad,pitch_rad,yaw_rad,rollspeed_rps,pitchspeed_rps,yawspeed_rps,local_x_m,local_y_m,local_z_m,local_vx_mps,local_vy_mps,local_vz_mps,airspeed_mps,groundspeed_mps,heading_deg,throttle_pct,climb_mps,xacc_mg,yacc_mg,zacc_mg,xgyro_mradps,ygyro_mradps,zgyro_mradps,nav_roll_deg,nav_pitch_deg,alt_error_m,aspd_error_mps,xtrack_error_m
13.468,-1,0,0,0,0,0,0,0,0.00203,0.00184,-1.30626,0.00031,0.00027,0.00022,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0,0,0.00,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
13.469,-1,285597410,771174500,237040,0,0,1,0,0.00205,0.00186,-1.30623,0.00032,0.00029,0.00029,0.006,0.011,0.050,0.009,0.016,-0.003,0.29,0.02,285,0,0.00,0,0,0,0,0,0,0.00,4.99,100.01,-80.61,0.00
13.469,-1,285597410,771174500,237050,1,0,1,0,0.00206,0.00187,-1.30621,0.00031,0.00033,0.00026,0.007,0.011,0.049,0.010,0.016,-0.003,0.57,0.02,285,10,0.00,0,0,0,0,0,0,0.00,4.99,100.00,267.68,0.00
13.470,-1,285597410,771174500,237050,2,1,1,0,0.00208,0.00188,-1.30618,0.00030,0.00038,0.00024,0.007,0.011,0.048,0.010,0.015,-0.003,0.30,0.02,285,20,0.00,0,0,0,0,0,0,0.00,4.99,100.00,1942.51,0.00
13.471,10,285597410,771174500,237050,2,1,0,0,0.00209,0.00189,-1.30616,0.00027,0.00032,0.00028,0.007,0.011,0.047,0.014,0.000,-0.003,0.59,0.01,285,30,0.00,0,0,0,0,0,0,0.00,4.99,100.00,2970.40,0.00
13.472,10,285597410,771174499,237050,3,2,-4,0,0.00211,0.00190,-1.30614,0.00034,0.00036,0.00024,0.008,0.007,0.047,0.028,-0.048,-0.003,0.45,0.06,285,40,0.00,0,0,0,0,0,0,0.00,4.99,100.00,2940.81,0.00
13.473,10,285597411,771174499,237050,4,5,-15,0,0.00212,0.00190,-1.30612,0.00029,0.00033,0.00027,0.012,-0.003,0.046,0.056,-0.150,-0.003,0.40,0.16,285,50,0.00,0,0,0,0,0,0,0.00,4.99,100.00,2955.01,0.00
13.473,10,285597411,771174497,237050,4,10,-32,0,0.00213,0.00188,-1.30609,0.00028,0.00034,0.00031,0.019,-0.029,0.045,0.104,-0.325,-0.004,0.34,0.34,285,60,0.00,0,0,0,0,0,0,0.00,4.99,100.00,2959.74,0.00
13.474,10,285597412,771174492,237050,5,17,-59,0,0.00214,0.00184,-1.30608,0.00035,0.00030,0.00018,0.032,-0.076,0.044,0.176,-0.593,-0.004,0.47,0.62,285,70,0.00,0,0,0,0,0,0,0.00,4.99,100.00,2966.51,0.00
13.475,10,285597414,771174483,237050,7,27,-96,0,0.00214,0.00178,-1.30608,0.00027,0.00032,0.00029,0.054,-0.157,0.043,0.278,-0.968,-0.005,0.88,1.01,285,80,0.01,0,0,0,0,0,0,0.00,4.99,100.00,2952.82,0.00
13.475,10,285597417,771174471,237050,8,41,-147,0,0.00215,0.00168,-1.30611,0.00029,0.00034,0.00027,0.087,-0.282,0.042,0.415,-1.471,-0.006,1.07,1.53,285,90,0.01,0,0,0,0,0,0,0.00,4.99,100.00,2912.07,0.00
13.476,10,285597422,771174452,237050,8,58,-211,0,0.00215,0.00154,-1.30616,0.00030,0.00024,0.00032,0.137,-0.466,0.041,0.589,-2.115,-0.007,0.76,2.20,285,100,0.01,0,0,0,0,0,0,0.00,6.06,100.00,2892.77,0.00
13.476,10,285597428,771174426,237050,9,77,-280,0,0.00215,0.00139,-1.30627,0.00032,0.00027,0.00020,0.205,-0.719,0.040,0.775,-2.804,-0.008,1.51,2.91,285,100,0.01,0,0,0,0,0,0,0.00,8.51,100.00,2924.31,0.00
13.477,10,285597436,771174393,237060,10,96,-349,0,0.00215,0.00122,-1.30643,0.00030,0.00026,0.00023,0.292,-1.042,0.040,0.962,-3.493,-0.009,2.19,3.62,285,100,0.01,0,0,0,0,0,0,0.00,9.21,99.99,2848.95,0.00
13.478,10,285597445,771174353,237060,10,114,-418,0,0.00215,0.00105,-1.30666,0.00027,0.00024,0.00025,0.397,-1.435,0.040,1.148,-4.182,-0.009,3.03,4.34,285,100,0.01,0,0,0,0,0,0,0.00,9.26,99.99,2781.39,0.00
13.478,10,285597456,771174305,237060,10,133,-487,0,0.00215,0.00088,-1.30696,0.00033,0.00021,0.00022,0.522,-1.898,0.040,1.333,-4.872,-0.009,3.74,5.05,285,100,0.01,0,0,0,0,0,0,0.00,9.38,99.99,2697.14,0.00
13.479,10,285597469,771174251,237060,10,150,-550,0,0.00215,0.00073,-1.30728,0.00027,0.00027,0.00018,0.664,-2.427,0.040,1.504,-5.510,-0.008,4.45,5.71,285,100,0.01,0,0,0,0,0,0,0.00,9.57,99.99,2625.65,0.00
13.480,10,285597483,771174191,237060,10,167,-613,0,0.00216,0.00060,-1.30766,0.00030,0.00029,0.00020,0.823,-3.020,0.040,1.671,-6.135,-0.008,4.90,6.36,285,100,0.01,0,0,0,0,0,0,0.00,8.81,99.99,2555.09,0.00
13.481,10,285597499,771174124,237060,10,183,-674,0,0.00216,0.00048,-1.30802,0.00029,0.00029,0.00017,0.999,-3.673,0.040,1.834,-6.748,-0.007,5.61,6.99,285,100,0.01,0,0,0,0,0,0,-0.04,8.70,99.99,2509.68,0.00
13.482,10,285597516,771174051,237050,9,199,-736,0,0.00217,0.00036,-1.30839,0.00030,0.00025,0.00019,1.191,-4.389,0.040,1.998,-7.364,-0.006,6.10,7.63,285,100,0.01,0,0,0,0,0,0,-0.04,8.56,100.00,2439.08,0.00
13.482,10,285597535,771173970,237050,9,216,-798,0,0.00218,0.00014,-1.30876,0.00031,0.00020,0.00008,1.401,-5.172,0.041,2.164,-7.990,-0.005,6.75,8.28,285,100,0.01,0,0,0,0,0,0,-0.04,8.69,100.00,2390.44,0.00
13.483,10,285597556,771173884,237050,8,232,-861,0,0.00220,-0.00014,-1.30910,0.00027,0.00022,0.00020,1.627,-6.022,0.042,2.329,-8.618,-0.003,7.31,8.93,285,100,0.00,0,0,0,0,0,0,-0.03,8.81,100.00,2324.85,0.00
13.483,10,285597577,771173791,237050,7,249,-924,0,0.00221,-0.00048,-1.30942,0.00026,0.00020,0.00010,1.870,-6.932,0.043,2.494,-9.242,-0.001,7.92,9.57,284,100,0.00,0,0,0,0,0,0,-0.02,8.87,100.00,2269.00,0.00
13.484,10,285597601,771173690,237050,6,265,-986,0,0.00223,-0.00082,-1.30967,0.00027,0.00017,0.00006,2.130,-7.911,0.044,2.659,-9.867,0.002,8.58,10.22,284,100,-0.00,0,0,0,0,0,0,-0.01,8.82,100.00,2207.76,0.00
13.484,10,285597626,771173584,237050,5,282,-1048,0,0.00225,-0.00117,-1.30989,0.00024,0.00012,0.00007,2.407,-8.948,0.045,2.822,-10.485,0.005,9.19,10.86,284,100,-0.00,0,0,0,0,0,0,0.00,8.75,100.00,2141.58,0.00
13.484,10,285597652,771173472,237050,5,298,-1109,0,0.00227,-0.00147,-1.31005,0.00027,0.00015,0.00012,2.698,-10.042,0.045,2.983,-11.097,0.008,9.82,11.49,284,100,-0.01,0,0,0,0,0,0,0.00,8.65,100.00,2081.21,0.00
13.485,10,285597680,771173354,237050,4,314,-1170,1,0.00229,-0.00177,-1.31018,0.00029,0.00015,0.00013,3.008,-11.202,0.046,3.145,-11.707,0.012,10.42,12.12,284,100,-0.01,0,0,0,0,0,0,0.01,8.54,100.00,2017.72,0.00
13.485,10,285597709,771173229,237050,2,330,-1231,1,0.00232,-0.00202,-1.31029,0.00028,0.00013,0.00007,3.334,-12.427,0.047,3.305,-12.313,0.015,10.96,12.75,284,100,-0.02,0,0,0,0,0,0,0.02,8.41,100.00,1957.68,0.00
13.486,10,285597740,771173098,237050,2,346,-1291,1,0.00234,-0.00216,-1.31037,0.00030,0.00014,0.00007,3.675,-13.707,0.048,3.464,-12.913,0.019,11.59,13.37,284,100,-0.02,0,0,0,0,0,0,0.02,8.27,100.00,1903.69,0.00
13.486,10,285597772,771172960,237050,2,362,-1350,2,0.00237,-0.00215,-1.31044,0.00034,0.00015,0.00012,4.033,-15.050,0.048,3.622,-13.506,0.021,12.22,13.98,284,100,-0.02,0,0,0,0,0,0,0.03,8.12,100.00,1840.96,0.00
13.530,10,285597805,771172819,237050,1,377,-1408,2,0.00240,-0.00206,-1.31048,0.00032,0.00016,0.00008,4.403,-16.435,0.048,3.777,-14.087,0.022,12.80,14.58,284,100,-0.02,0,0,0,0,0,0,0.03,7.95,100.00,1777.70,0.00
13.533,10,285597840,771172672,237050,2,392,-1465,2,0.00243,-0.00192,-1.31051,0.00029,0.00016,0.00009,4.787,-17.873,0.048,3.929,-14.659,0.023,13.36,15.18,284,100,-0.02,0,0,0,0,0,0,0.04,7.78,100.00,1719.61,0.00
13.541,10,285597875,771172519,237050,1,408,-1522,2,0.00245,-0.00176,-1.31053,0.00031,0.00018,0.00014,5.186,-19.365,0.048,4.080,-15.224,0.023,13.93,15.76,284,100,-0.02,0,0,0,0,0,0,0.04,7.61,100.00,1664.36,0.00
13.560,10,285597913,771172361,237050,2,422,-1578,2,0.00248,-0.00159,-1.31054,0.00032,0.00021,0.00010,5.600,-20.910,0.047,4.229,-15.781,0.022,14.51,16.34,284,100,-0.02,0,0,0,0,0,0,0.04,7.42,100.00,1606.83,0.00
13.580,10,285597951,771172197,237050,1,437,-1633,2,0.00251,-0.00144,-1.31054,0.00029,0.00016,0.00011,6.028,-22.509,0.048,4.376,-16.331,0.022,15.08,16.91,284,100,-0.02,0,0,0,0,0,0,0.04,7.23,100.00,1548.66,0.00
13.599,10,285597991,771172028,237050,2,452,-1687,2,0.00254,-0.00129,-1.31054,0.00035,0.00016,0.00002,6.470,-24.162,0.047,4.522,-16.874,0.020,15.65,17.47,284,100,-0.02,0,0,0,0,0,0,0.05,7.05,100.00,1491.55,0.00
13.620,10,285598032,771171854,237050,5,466,-1741,1,0.00256,-0.00115,-1.31055,0.00026,0.00024,0.00012,6.928,-25.867,0.045,4.666,-17.410,0.019,16.18,18.02,284,100,-0.02,0,0,0,0,0,0,0.05,6.86,100.00,1435.12,0.00
