wall_time_s,ardu_mode,lat_degE7,lon_degE7,alt_msl_mm,alt_agl_mm,vx_cmps,vy_cmps,vz_cmps,roll_rad,pitch_rad,yaw_rad,rollspeed_rps,pitchspeed_rps,yawspeed_rps,local_x_m,local_y_m,local_z_m,local_vx_mps,local_vy_mps,local_vz_mps,airspeed_mps,groundspeed_mps,heading_deg,throttle_pct,climb_mps,xacc_mg,yacc_mg,zacc_mg,xgyro_mradps,ygyro_mradps,zgyro_mradps,nav_roll_deg,nav_pitch_deg,alt_error_m,aspd_error_mps,xtrack_error_m
13.434,-1,0,0,0,0,0,0,0,0.00203,0.00183,-1.30628,0.00023,0.00033,0.00020,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0,0,0.00,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
13.434,-1,285597410,771174500,237000,-57,0,1,0,0.00204,0.00184,-1.30626,0.00028,0.00033,0.00025,0.006,0.011,0.098,0.009,0.016,0.000,0.42,0.02,285,0,-0.00,0,0,0,0,0,0,0.00,4.99,100.06,-36.12,0.00
13.435,-1,285597410,771174500,236990,-60,0,1,0,0.00205,0.00186,-1.30624,0.00029,0.00031,0.00025,0.007,0.011,0.100,0.009,0.016,0.001,0.71,0.02,285,8,-0.00,0,0,0,0,0,0,0.00,4.99,100.07,-42.10,0.00
13.435,-1,285597410,771174500,236990,-62,0,1,0,0.00206,0.00187,-1.30621,0.00032,0.00031,0.00028,0.007,0.011,0.102,0.010,0.016,0.001,0.81,0.02,285,18,-0.00,0,0,0,0,0,0,0.00,4.99,100.07,226.02,0.00
13.435,-1,285597410,771174500,236990,-62,1,0,0,0.00208,0.00188,-1.30619,0.00026,0.00032,0.00032,0.007,0.011,0.103,0.013,0.005,0.001,0.29,0.01,285,28,-0.00,0,0,0,0,0,0,0.00,4.99,100.07,1919.38,0.00
13.435,-1,285597410,771174499,236990,-63,2,-3,0,0.00209,0.00188,-1.30616,0.00037,0.00033,0.00028,0.008,0.009,0.103,0.024,-0.035,0.001,0.57,0.04,285,38,-0.00,0,0,0,0,0,0,0.00,4.99,100.07,2971.10,0.00
13.436,10,285597410,771174499,236990,-63,4,-12,0,0.00210,0.00188,-1.30614,0.00030,0.00038,0.00021,0.011,-0.000,0.103,0.049,-0.124,0.001,0.29,0.13,285,48,-0.00,0,0,0,0,0,0,0.00,4.99,100.07,2942.52,0.00
13.436,10,285597411,771174497,236990,-63,9,-28,0,0.00211,0.00185,-1.30612,0.00031,0.00030,0.00028,0.017,-0.022,0.104,0.092,-0.283,0.001,0.58,0.30,285,58,-0.00,0,0,0,0,0,0,0.00,4.99,100.07,2970.62,0.00
13.436,10,285597412,771174493,236990,-63,15,-52,0,0.00213,0.00182,-1.30611,0.00031,0.00034,0.00029,0.029,-0.065,0.104,0.159,-0.529,0.000,0.48,0.55,285,68,-0.00,0,0,0,0,0,0,0.00,4.99,100.07,2941.61,0.00
13.437,10,285597414,771174485,236990,-63,25,-88,0,0.00213,0.00175,-1.30610,0.00026,0.00032,0.00027,0.049,-0.137,0.103,0.255,-0.881,-0.001,0.19,0.92,285,78,0.00,0,0,0,0,0,0,0.00,4.99,100.07,2952.02,0.00
13.437,10,285597417,771174474,236990,-62,38,-136,0,0.00213,0.00168,-1.30612,0.00032,0.00032,0.00022,0.080,-0.254,0.102,0.385,-1.362,-0.002,0.25,1.41,285,88,0.00,0,0,0,0,0,0,0.00,4.99,100.07,2980.49,0.00
13.437,10,285597421,771174456,236990,-61,55,-197,0,0.00214,0.00153,-1.30617,0.00035,0.00033,0.00029,0.126,-0.425,0.101,0.552,-1.979,-0.003,0.47,2.06,285,98,0.00,0,0,0,0,0,0,0.00,6.06,100.07,2975.46,0.00
13.438,10,285597427,771174432,236990,-60,73,-266,0,0.00214,0.00139,-1.30625,0.00029,0.00031,0.00023,0.190,-0.664,0.100,0.739,-2.669,-0.004,1.25,2.77,285,100,0.00,0,0,0,0,0,0,0.00,8.42,100.07,2953.36,0.00
13.438,10,285597434,771174400,237000,-59,92,-335,0,0.00214,0.00121,-1.30643,0.00027,0.00029,0.00021,0.273,-0.974,0.099,0.925,-3.357,-0.004,1.86,3.48,285,100,0.00,0,0,0,0,0,0,0.00,9.32,100.06,2875.39,0.00
13.438,10,285597443,771174361,237000,-58,111,-404,0,0.00214,0.00106,-1.30662,0.00025,0.00026,0.00019,0.375,-1.353,0.099,1.111,-4.047,-0.005,2.13,4.20,285,100,0.00,0,0,0,0,0,0,0.00,9.42,100.06,2814.44,0.00
13.439,10,285597454,771174315,237000,-58,129,-473,0,0.00214,0.00088,-1.30692,0.00037,0.00030,0.00020,0.496,-1.802,0.098,1.297,-4.737,-0.005,2.83,4.91,285,100,0.00,0,0,0,0,0,0,0.00,9.44,100.06,2786.84,0.00
13.439,10,285597467,771174262,237000,-58,147,-538,0,0.00214,0.00074,-1.30722,0.00032,0.00029,0.00020,0.635,-2.319,0.099,1.470,-5.385,-0.005,3.51,5.58,285,100,0.00,0,0,0,0,0,0,0.00,9.54,100.06,2717.10,0.00
13.439,10,285597481,771174203,237000,-59,163,-601,0,0.00214,0.00060,-1.30761,0.00029,0.00026,0.00015,0.791,-2.898,0.099,1.638,-6.011,-0.004,4.28,6.23,285,100,0.00,0,0,0,0,0,0,0.00,8.70,100.06,2649.25,0.00
13.440,10,285597496,771174137,237000,-59,180,-662,0,0.00215,0.00049,-1.30795,0.00027,0.00025,0.00013,0.963,-3.540,0.099,1.801,-6.625,-0.004,4.97,6.87,285,100,0.00,0,0,0,0,0,0,-0.04,8.57,100.06,2571.58,0.00
13.440,10,285597513,771174066,237000,-59,196,-723,0,0.00216,0.00037,-1.30835,0.00030,0.00022,0.00018,1.151,-4.242,0.099,1.964,-7.239,-0.003,5.64,7.50,285,100,0.00,0,0,0,0,0,0,-0.04,8.47,100.06,2503.37,0.00
13.440,10,285597531,771173987,237000,-59,212,-785,0,0.00217,0.00026,-1.30867,0.00027,0.00021,0.00009,1.356,-5.007,0.100,2.128,-7.857,-0.002,6.12,8.14,285,100,0.00,0,0,0,0,0,0,-0.04,8.61,100.06,2435.63,0.00
13.441,10,285597551,771173903,236990,-60,229,-847,0,0.00218,0.00014,-1.30902,0.00030,0.00026,0.00015,1.577,-5.833,0.100,2.293,-8.478,-0.001,6.81,8.78,285,100,0.00,0,0,0,0,0,0,-0.03,8.74,100.07,2387.62,0.00
13.441,10,285597573,771173811,236990,-60,245,-910,0,0.00220,-0.00004,-1.30933,0.00030,0.00023,0.00009,1.816,-6.729,0.101,2.457,-9.102,-0.000,7.32,9.43,284,100,0.00,0,0,0,0,0,0,-0.02,8.82,100.07,2318.91,0.00
13.442,10,285597596,771173713,236990,-62,262,-972,0,0.00221,-0.00033,-1.30961,0.00029,0.00017,0.00016,2.071,-7.687,0.102,2.621,-9.723,0.002,7.97,10.07,284,100,-0.00,0,0,0,0,0,0,-0.01,8.78,100.07,2267.95,0.00
13.442,10,285597620,771173609,236990,-61,278,-1033,0,0.00223,-0.00065,-1.30983,0.00029,0.00018,0.00009,2.343,-8.708,0.102,2.783,-10.339,0.004,8.54,10.71,284,100,-0.00,0,0,0,0,0,0,0.00,8.71,100.07,2202.94,0.00
