wall_time_s,ardu_mode,lat_degE7,lon_degE7,alt_msl_mm,alt_agl_mm,vx_cmps,vy_cmps,vz_cmps,roll_rad,pitch_rad,yaw_rad,rollspeed_rps,pitchspeed_rps,yawspeed_rps,local_x_m,local_y_m,local_z_m,local_vx_mps,local_vy_mps,local_vz_mps,airspeed_mps,groundspeed_mps,heading_deg,throttle_pct,climb_mps,xacc_mg,yacc_mg,zacc_mg,xgyro_mradps,ygyro_mradps,zgyro_mradps,nav_roll_deg,nav_pitch_deg,alt_error_m,aspd_error_mps,xtrack_error_m
12.250,-1,0,0,0,0,0,0,0,0.00205,0.00186,-1.30624,0.00023,0.00033,0.00023,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0,0,0.00,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
12.250,-1,285597410,771174500,236990,-61,0,1,0,0.00206,0.00187,-1.30621,0.00032,0.00031,0.00028,0.007,0.011,0.102,0.010,0.016,0.001,0.81,0.02,285,0,-0.00,0,0,0,0,0,0,0.00,4.99,100.07,-70.57,0.00
12.251,-1,285597410,771174500,236990,-60,0,1,0,0.00208,0.00188,-1.30619,0.00026,0.00032,0.00032,0.007,0.012,0.101,0.010,0.017,0.001,0.29,0.02,285,8,-0.00,0,0,0,0,0,0,0.00,4.99,100.07,-80.61,0.00
12.251,-1,285597410,771174500,237000,-59,1,1,0,0.00209,0.00189,-1.30616,0.00037,0.00033,0.00028,0.007,0.012,0.100,0.010,0.017,0.001,0.57,0.02,285,18,-0.00,0,0,0,0,0,0,0.00,4.99,100.06,267.68,0.00
12.251,10,285597410,771174500,237000,-58,1,0,0,0.00210,0.00190,-1.30614,0.00030,0.00038,0.00021,0.007,0.012,0.099,0.013,0.006,0.000,0.30,0.01,285,28,-0.00,0,0,0,0,0,0,0.00,4.99,100.06,1942.51,0.00
12.252,10,285597410,771174499,237000,-58,2,-3,0,0.00211,0.00191,-1.30612,0.00031,0.00030,0.00028,0.008,0.009,0.098,0.025,-0.034,0.000,0.59,0.04,285,38,-0.00,0,0,0,0,0,0,0.00,4.99,100.06,2970.40,0.00
12.252,10,285597411,771174499,237000,-57,4,-12,0,0.00213,0.00191,-1.30609,0.00031,0.00035,0.00029,0.011,0.000,0.098,0.049,-0.124,0.000,0.45,0.13,285,48,-0.00,0,0,0,0,0,0,0.00,4.99,100.06,2940.81,0.00
12.252,10,285597411,771174497,237000,-57,9,-28,0,0.00214,0.00189,-1.30607,0.00026,0.00033,0.00027,0.018,-0.021,0.097,0.093,-0.283,-0.000,0.40,0.30,285,58,0.00,0,0,0,0,0,0,0.00,4.99,100.06,2955.01,0.00
12.253,10,285597412,771174493,237000,-56,16,-53,0,0.00214,0.00186,-1.30606,0.00032,0.00034,0.00023,0.029,-0.064,0.096,0.160,-0.531,-0.001,0.34,0.55,285,68,0.00,0,0,0,0,0,0,0.00,4.99,100.06,2959.74,0.00
12.253,10,285597414,771174486,237000,-55,25,-88,0,0.00215,0.00179,-1.30606,0.00035,0.00035,0.00029,0.049,-0.137,0.095,0.256,-0.883,-0.002,0.47,0.92,285,78,0.00,0,0,0,0,0,0,0.00,4.99,100.06,2966.51,0.00
