wall_time_s,ardu_mode,lat_degE7,lon_degE7,alt_msl_mm,alt_agl_mm,vx_cmps,vy_cmps,vz_cmps,roll_rad,pitch_rad,yaw_rad,rollspeed_rps,pitchspeed_rps,yawspeed_rps,local_x_m,local_y_m,local_z_m,local_vx_mps,local_vy_mps,local_vz_mps,airspeed_mps,groundspeed_mps,heading_deg,throttle_pct,climb_mps,xacc_mg,yacc_mg,zacc_mg,xgyro_mradps,ygyro_mradps,zgyro_mradps,nav_roll_deg,nav_pitch_deg,alt_error_m,aspd_error_mps,xtrack_error_m
13.445,-1,0,0,0,0,0,0,0,0.00203,0.00183,-1.30628,0.00023,0.00033,0.00020,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0,0,0.00,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
13.445,-1,285597410,771174500,237000,-57,0,1,0,0.00204,0.00184,-1.30626,0.00028,0.00033,0.00025,0.006,0.011,0.098,0.009,0.016,0.000,0.42,0.02,285,0,-0.00,0,0,0,0,0,0,0.00,-2.00,100.06,-36.12,0.00
13.445,-1,285597410,771174500,236990,-60,0,1,0,0.00205,0.00186,-1.30624,0.00029,0.00031,0.00025,0.007,0.011,0.100,0.009,0.016,0.001,0.71,0.02,285,8,-0.00,0,0,0,0,0,0,0.00,4.99,100.07,-42.10,0.00
13.446,-1,285597410,771174500,236990,-62,0,1,0,0.00206,0.00187,-1.30621,0.00032,0.00031,0.00028,0.007,0.011,0.102,0.010,0.016,0.001,0.81,0.02,285,18,-0.00,0,0,0,0,0,0,0.00,4.99,100.07,226.02,0.00
13.446,-1,285597410,771174500,236990,-62,1,0,0,0.00208,0.00188,-1.30619,0.00026,0.00032,0.00032,0.007,0.011,0.103,0.013,0.005,0.001,0.29,0.01,285,28,-0.00,0,0,0,0,0,0,0.00,4.99,100.07,1919.38,0.00
13.446,-1,285597410,771174499,236990,-63,2,-3,0,0.00209,0.00188,-1.30616,0.00037,0.00033,0.00028,0.008,0.009,0.103,0.024,-0.035,0.001,0.57,0.04,285,38,-0.00,0,0,0,0,0,0,0.00,4.99,100.07,2971.10,0.00
13.447,10,285597410,771174499,236990,-63,4,-12,0,0.00210,0.00188,-1.30614,0.00030,0.00038,0.00021,0.011,-0.000,0.103,0.049,-0.124,0.001,0.29,0.13,285,48,-0.00,0,0,0,0,0,0,0.00,4.99,100.07,2942.52,0.00
13.447,10,285597411,771174497,236990,-63,9,-28,0,0.00211,0.00185,-1.30612,0.00031,0.00030,0.00028,0.017,-0.022,0.104,0.092,-0.283,0.001,0.58,0.30,285,58,-0.00,0,0,0,0,0,0,0.00,4.99,100.07,2970.62,0.00
13.447,10,285597412,771174493,236990,-63,15,-52,0,0.00213,0.00182,-1.30611,0.00031,0.00034,0.00029,0.029,-0.065,0.104,0.159,-0.529,0.000,0.48,0.55,285,68,-0.00,0,0,0,0,0,0,0.00,4.99,100.07,2941.61,0.00
13.448,10,285597414,771174485,236990,-63,25,-88,0,0.00213,0.00175,-1.30610,0.00026,0.00032,0.00027,0.049,-0.137,0.103,0.255,-0.881,-0.001,0.19,0.92,285,78,0.00,0,0,0,0,0,0,0.00,4.99,100.07,2952.02,0.00
13.448,10,285597417,771174474,236990,-62,38,-136,0,0.00213,0.00168,-1.30612,0.00032,0.00032,0.00022,0.080,-0.254,0.102,0.385,-1.362,-0.002,0.25,1.41,285,88,0.00,0,0,0,0,0,0,0.00,4.99,100.07,2980.49,0.00
13.448,10,285597421,771174456,236990,-61,55,-197,0,0.00214,0.00153,-1.30617,0.00035,0.00033,0.00029,0.126,-0.425,0.101,0.552,-1.979,-0.003,0.47,2.06,285,98,0.00,0,0,0,0,0,0,0.00,6.06,100.07,2975.46,0.00
13.449,10,285597427,771174432,236990,-60,73,-266,0,0.00214,0.00139,-1.30625,0.00029,0.00031,0.00023,0.190,-0.664,0.100,0.739,-2.669,-0.004,1.25,2.77,285,100,0.00,0,0,0,0,0,0,0.00,8.42,100.07,2953.36,0.00
13.449,10,285597434,771174400,237000,-59,92,-335,0,0.00214,0.00121,-1.30643,0.00027,0.00029,0.00021,0.273,-0.974,0.099,0.925,-3.357,-0.004,1.86,3.48,285,100,0.00,0,0,0,0,0,0,0.00,9.32,100.06,2875.39,0.00
13.449,10,285597443,771174361,237000,-58,111,-404,0,0.00214,0.00106,-1.30662,0.00025,0.00026,0.00019,0.375,-1.353,0.099,1.111,-4.047,-0.005,2.13,4.20,285,100,0.00,0,0,0,0,0,0,0.00,9.42,100.06,2814.44,0.00
13.449,10,285597454,771174315,237000,-58,129,-473,0,0.00214,0.00088,-1.30692,0.00037,0.00030,0.00020,0.496,-1.802,0.098,1.297,-4.737,-0.005,2.83,4.91,285,100,0.00,0,0,0,0,0,0,0.00,9.44,100.06,2786.84,0.00
13.450,10,285597467,771174262,237000,-58,147,-538,0,0.00214,0.00074,-1.30722,0.00032,0.00029,0.00020,0.635,-2.318,0.099,1.470,-5.384,-0.005,3.51,5.58,285,100,0.00,0,0,0,0,0,0,0.00,9.54,100.06,2717.10,0.00
13.450,10,285597481,771174203,237000,-59,163,-600,0,0.00214,0.00060,-1.30761,0.00029,0.00026,0.00015,0.791,-2.898,0.099,1.637,-6.009,-0.004,4.28,6.23,285,100,0.00,0,0,0,0,0,0,0.00,8.67,100.06,2649.25,0.00
13.450,10,285597496,771174138,237000,-59,180,-662,0,0.00215,0.00049,-1.30795,0.00027,0.00025,0.00013,0.963,-3.539,0.099,1.800,-6.621,-0.004,4.97,6.86,285,100,0.00,0,0,0,0,0,0,-0.04,8.54,100.06,2571.63,0.00
13.451,10,285597513,771174066,237000,-59,196,-723,0,0.00216,0.00037,-1.30835,0.00030,0.00022,0.00018,1.151,-4.241,0.099,1.963,-7.233,-0.003,5.64,7.49,285,100,0.00,0,0,0,0,0,0,-0.04,8.43,100.06,2503.50,0.00
13.451,10,285597531,771173988,237000,-59,212,-784,0,0.00217,0.00027,-1.30867,0.00027,0.00021,0.00009,1.356,-5.005,0.100,2.126,-7.849,-0.002,6.12,8.13,285,100,0.00,0,0,0,0,0,0,-0.04,8.58,100.06,2435.87,0.00
13.451,10,285597551,771173903,236990,-60,228,-846,0,0.00218,0.00015,-1.30902,0.00030,0.00026,0.00015,1.576,-5.830,0.100,2.290,-8.468,-0.001,6.81,8.77,285,100,0.00,0,0,0,0,0,0,-0.03,8.71,100.07,2388.01,0.00
13.452,10,285597573,771173812,236990,-60,245,-908,0,0.00220,-0.00003,-1.30932,0.00030,0.00023,0.00009,1.815,-6.724,0.101,2.454,-9.090,-0.000,7.31,9.42,284,100,0.00,0,0,0,0,0,0,-0.02,8.78,100.07,2319.45,0.00
13.452,10,285597595,771173714,236990,-62,261,-970,0,0.00222,-0.00031,-1.30960,0.00029,0.00017,0.00016,2.070,-7.680,0.102,2.617,-9.708,0.002,7.96,10.05,284,100,-0.00,0,0,0,0,0,0,-0.01,8.74,100.07,2268.67,0.00
13.452,10,285597620,771173610,236990,-61,277,-1032,0,0.00224,-0.00063,-1.30981,0.00029,0.00018,0.00009,2.341,-8.700,0.102,2.779,-10.322,0.004,8.52,10.69,284,100,-0.00,0,0,0,0,0,0,0.00,8.67,100.07,2203.85,0.00
13.453,10,285597646,771173499,236990,-60,294,-1093,0,0.00226,-0.00098,-1.31000,0.00029,0.00021,0.00010,2.630,-9.784,0.101,2.941,-10.934,0.007,9.13,11.32,284,100,-0.01,0,0,0,0,0,0,0.00,8.57,100.07,2147.54,0.00
13.453,10,285597673,771173382,236990,-60,310,-1154,0,0.00228,-0.00131,-1.31014,0.00024,0.00015,0.00009,2.935,-10.928,0.101,3.101,-11.540,0.010,9.78,11.95,284,100,-0.01,0,0,0,0,0,0,0.00,8.46,100.07,2086.87,0.00
13.453,10,285597702,771173259,236990,-60,325,-1213,1,0.00231,-0.00162,-1.31026,0.00029,0.00010,0.00007,3.255,-12.125,0.100,3.259,-12.138,0.013,10.37,12.57,284,100,-0.01,0,0,0,0,0,0,0.01,8.33,100.07,2022.06,0.00
13.501,10,285597732,771173130,236990,-60,341,-1273,1,0.00233,-0.00190,-1.31035,0.00028,0.00010,0.00011,3.592,-13.390,0.101,3.418,-12.735,0.016,11.00,13.19,284,100,-0.02,0,0,0,0,0,0,0.02,8.19,100.07,1962.52,0.00
13.504,10,285597764,771172994,236990,-62,357,-1332,2,0.00236,-0.00215,-1.31044,0.00030,0.00018,0.00007,3.946,-14.715,0.102,3.575,-13.327,0.020,11.59,13.80,284,100,-0.02,0,0,0,0,0,0,0.03,8.04,100.07,1900.34,0.00
